indicator_data_id,indicator_id,name,Measure,geo_type_name,geo_entity_id,year_description,data_value,message
56722,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,303,2008,4.7,NULL
56723,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,304,2008,1.9,NULL
56724,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,305,2008,1,NULL
56726,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,306,2008,7,NULL
56725,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,307,2008,1,NULL
56727,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,308,2008,7,NULL
56728,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,309,2008,4.4,NULL
56729,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,310,2008,4.4,NULL
56730,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,401,2008,3.9,NULL
56731,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,402,2008,2.1,NULL
56732,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,403,2008,5.9,NULL
56733,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,404,2008,3.1,NULL
56735,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,405,2008,4.4,NULL
56734,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,406,2008,3.1,NULL
56736,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,407,2008,5.1,NULL
56737,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,408,2008,6.3,NULL
56738,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,409,2008,1.5,NULL
56739,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,410,2008,9.1,NULL
56740,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,501,2008,12.6,NULL
56741,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,502,2008,12.6,NULL
56742,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,503,2008,2.8,NULL
56743,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,504,2008,2.8,NULL
56029,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,101,2009,1.3,NULL
56030,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,102,2009,2.6,NULL
56031,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,103,2009,5.4,NULL
56032,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,104,2009,5.6,NULL
56033,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,105,2009,5.7,NULL
56034,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,106,2009,5.7,NULL
56035,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,107,2009,5.7,NULL
56036,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,201,2009,4.3,NULL
56037,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,202,2009,5.5,NULL
56038,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,203,2009,12.1,NULL
56039,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,204,2009,9.9,NULL
56040,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,205,2009,4.4,NULL
56041,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,206,2009,7.2,NULL
56042,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,207,2009,7.9,NULL
56043,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,208,2009,1.2,NULL
56044,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,209,2009,7,NULL
56045,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,210,2009,2.5,NULL
56046,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,211,2009,4,NULL
56047,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,301,2009,2.7,NULL
56048,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,302,2009,12.2,NULL
56049,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,303,2009,6.9,NULL
56050,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,304,2009,0.6,NULL
56051,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,305,2009,3.4,NULL
56053,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,306,2009,1,NULL
56052,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,307,2009,3.4,NULL
56054,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,308,2009,1,NULL
56055,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,309,2009,6.1,NULL
56056,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,310,2009,6.1,NULL
56057,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,401,2009,9.8,NULL
56058,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,402,2009,3,NULL
56059,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,403,2009,6.2,NULL
56060,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,404,2009,4.1,NULL
56062,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,405,2009,5,NULL
56061,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,406,2009,4.1,NULL
56063,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,407,2009,3.6,NULL
56064,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,408,2009,3,NULL
56065,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,409,2009,1.5,NULL
56066,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,410,2009,12.1,NULL
56067,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,501,2009,7.2,NULL
56068,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,502,2009,7.2,NULL
56069,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,503,2009,6.3,NULL
56070,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,504,2009,6.3,NULL
104100,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,101,2010,6.2,NULL
104101,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,102,2010,6.8,NULL
104102,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,103,2010,13.9,NULL
104103,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,104,2010,4.8,NULL
104104,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,105,2010,8.5,NULL
104105,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,106,2010,8.5,NULL
104106,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,107,2010,8.5,NULL
104107,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,201,2010,2.4,NULL
104108,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,202,2010,9.2,NULL
104109,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,203,2010,5.7,NULL
104110,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,204,2010,8.1,NULL
104111,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,205,2010,0.6,NULL
104112,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,206,2010,2.1,NULL
104113,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,207,2010,3.2,NULL
104114,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,208,2010,6.9,NULL
104115,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,209,2010,5.6,NULL
104116,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,210,2010,5,NULL
104117,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,211,2010,11.1,NULL
104118,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,301,2010,3.1,NULL
104119,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,302,2010,3.8,NULL
104120,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,303,2010,13,NULL
104121,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,304,2010,0.5,NULL
104122,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,305,2010,2.1,NULL
104124,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,306,2010,4.7,NULL
104123,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,307,2010,2.1,NULL
104125,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,308,2010,4.7,NULL
104126,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,309,2010,1.5,NULL
104127,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,310,2010,1.5,NULL
104128,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,401,2010,7.2,NULL
104129,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,402,2010,4,NULL
104130,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,403,2010,4.3,NULL
104131,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,404,2010,2.2,NULL
104133,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,405,2010,3.9,NULL
104132,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,406,2010,2.2,NULL
104134,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,407,2010,6.3,NULL
104135,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,408,2010,2.3,NULL
104136,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,409,2010,1.4,NULL
104137,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,410,2010,3.3,NULL
104138,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,501,2010,7.8,NULL
104139,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,502,2010,7.8,NULL
104140,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,503,2010,4,NULL
104141,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,504,2010,4,NULL
125904,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,101,2012,1.5,Estimate is based on small numbers so should be interpreted with caution
125905,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,102,2012,NULL,Estimate is supressed due to insufficient data
125906,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,103,2012,6.6,Estimate is based on small numbers so should be interpreted with caution
125907,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,104,2012,7.1,Estimate is based on small numbers so should be interpreted with caution
125908,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,105,2012,9.4,NULL
125909,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,106,2012,9.4,NULL
125910,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,107,2012,9.4,NULL
125911,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,201,2012,NULL,Estimate is supressed due to insufficient data
125912,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,202,2012,NULL,Estimate is supressed due to insufficient data
125913,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,203,2012,8.7,Estimate is based on small numbers so should be interpreted with caution
125914,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,204,2012,7.3,Estimate is based on small numbers so should be interpreted with caution
125915,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,205,2012,NULL,Estimate is supressed due to insufficient data
125916,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,206,2012,2.2,Estimate is based on small numbers so should be interpreted with caution
125917,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,207,2012,1.7,Estimate is based on small numbers so should be interpreted with caution
125918,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,208,2012,5.5,Estimate is based on small numbers so should be interpreted with caution
125919,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,209,2012,NULL,Estimate is supressed due to insufficient data
125920,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,210,2012,3.2,Estimate is based on small numbers so should be interpreted with caution
125921,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,211,2012,8.2,Estimate is based on small numbers so should be interpreted with caution
125922,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,301,2012,3.6,Estimate is based on small numbers so should be interpreted with caution
125923,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,302,2012,9.4,Estimate is based on small numbers so should be interpreted with caution
125924,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,303,2012,4.7,Estimate is based on small numbers so should be interpreted with caution
125925,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,304,2012,1.4,Estimate is based on small numbers so should be interpreted with caution
125926,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,305,2012,NULL,Estimate is supressed due to insufficient data
125928,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,306,2012,4.5,Estimate is based on small numbers so should be interpreted with caution
125927,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,307,2012,NULL,Estimate is supressed due to insufficient data
125929,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,308,2012,4.5,Estimate is based on small numbers so should be interpreted with caution
125930,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,309,2012,7,Estimate is based on small numbers so should be interpreted with caution
125931,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,310,2012,7,Estimate is based on small numbers so should be interpreted with caution
125932,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,401,2012,4.9,Estimate is based on small numbers so should be interpreted with caution
125933,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,402,2012,4.7,Estimate is based on small numbers so should be interpreted with caution
125934,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,403,2012,NULL,Estimate is supressed due to insufficient data
125935,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,404,2012,NULL,Estimate is supressed due to insufficient data
125937,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,405,2012,10.6,Estimate is based on small numbers so should be interpreted with caution
125936,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,406,2012,NULL,Estimate is supressed due to insufficient data
125938,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,407,2012,NULL,Estimate is supressed due to insufficient data
125939,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,408,2012,2.6,Estimate is based on small numbers so should be interpreted with caution
125940,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,409,2012,5.7,Estimate is based on small numbers so should be interpreted with caution
125941,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,410,2012,11.3,Estimate is based on small numbers so should be interpreted with caution
125942,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,501,2012,6,Estimate is based on small numbers so should be interpreted with caution
125943,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,502,2012,6,Estimate is based on small numbers so should be interpreted with caution
125944,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,503,2012,2.7,Estimate is based on small numbers so should be interpreted with caution
125945,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,504,2012,2.7,Estimate is based on small numbers so should be interpreted with caution
25706,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,101,1998,83.7,NULL
25716,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,102,1998,114.2,NULL
25726,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,103,1998,151.3,NULL
25736,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,104,1998,141.3,NULL
25746,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,105,1998,159.6,NULL
25756,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,106,1998,228.2,NULL
25766,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,107,1998,272.2,NULL
25776,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,201,1998,34.4,NULL
25786,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,202,1998,68,NULL
25796,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,203,1998,184.7,NULL
25806,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,204,1998,160.9,NULL
25816,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,205,1998,87.5,NULL
25826,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,206,1998,31.7,NULL
25836,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,207,1998,142,NULL
25846,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,208,1998,84.3,NULL
25856,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,209,1998,35,NULL
25866,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,210,1998,52,NULL
25876,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,211,1998,151.6,NULL
25886,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,301,1998,87.8,NULL
25896,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,302,1998,240.2,NULL
25906,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,303,1998,387,NULL
25916,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,304,1998,41,NULL
25926,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,305,1998,38.8,NULL
25936,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,306,1998,132.2,NULL
25946,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,307,1998,49.4,NULL
25956,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,308,1998,30,Estimate is based on small numbers so should be interpreted with caution
